epoch,loss,mean_absolute_error
120,0.15178228950500489,0.14732289242744445
121,0.14713922989368439,0.13960233736038208
122,0.14179440355300904,0.12858895021677016
123,0.13661506700515746,0.11762110471725463
124,0.13233702611923218,0.10675870311260223
125,0.13047440290451051,0.10070477187633514
126,0.12884186685085297,0.099194085299968718
127,0.12898821985721587,0.10098256692290306
128,0.1270291897058487,0.097821674227714539
129,0.12564238131046296,0.094101859211921698
130,0.12398189151287078,0.091576658248901363
131,0.12353604352474212,0.092290129899978632
132,0.12341993939876557,0.093781859159469599
133,0.12139876610040665,0.089073505699634556
134,0.12075161039829255,0.089990538835525519
135,0.12046010732650757,0.09045661985874176
136,0.11987150001525879,0.091222631931304934
137,0.11957647323608399,0.091428928613662724
138,0.11864229738712311,0.09183425068855286
139,0.11751006042957306,0.089640374302864076
140,0.1170593192577362,0.090667144656181337
141,0.11575141608715057,0.087853115320205691
142,0.11554745727777481,0.08923352479934693
143,0.11504380720853806,0.091171000242233277
144,0.11343605655431747,0.086389491796493537
145,0.11368513679504394,0.090255281805992127
146,0.11151562237739562,0.083817840218544007
147,0.11159991312026978,0.086669661998748773
148,0.11077755391597748,0.085633151888847348
149,0.11153593820333481,0.090770004391670225
150,0.11010293066501617,0.087008235722780228
151,0.10893149203062058,0.085268856763839718
152,0.10903228539228439,0.087459022939205169
153,0.10827394717931747,0.088059664815664296
154,0.10637672537565232,0.083144090116024014
155,0.1065909350514412,0.086012092649936672
156,0.10569782698154449,0.084720202803611755
157,0.10529747885465622,0.085522997856140134
158,0.10572889876365661,0.088515727758407589
159,0.10358252727985381,0.082361049056053168
160,0.10292289406061172,0.083044137418270117
161,0.10393408334255219,0.089000897645950316
162,0.10283944344520569,0.086552413344383239
163,0.10050879693031312,0.07962755537033081
164,0.10145073151588439,0.085401913762092593
165,0.10051939707994462,0.083679920315742493
166,0.099580239176750185,0.083294102430343631
167,0.098909973144531246,0.08328022170066833
168,0.098303758502006525,0.081529512852430347
169,0.098358705520629877,0.085277426153421404
170,0.097210165500640863,0.081748838543891908
171,0.096577849030494684,0.081537743210792546
172,0.095702844142913815,0.080108966231346126
173,0.095019228816032406,0.079222399950027472
174,0.095534616291522975,0.083537426590919492
175,0.095408233582973484,0.084817979872226709
176,0.093722565591335294,0.08137294232845306
177,0.093356143295764929,0.081132906228303908
178,0.093260075688362115,0.082186158776283269
179,0.092352651834487917,0.08180718651413918
180,0.091914465844631199,0.081007116317749026
181,0.091197147727012637,0.080551876366138461
182,0.091470871925353997,0.082420127213001251
183,0.090232377231121069,0.080459322154521937
184,0.090330166637897488,0.082916992664337164
185,0.089532111823558802,0.080900410532951356
186,0.089535793185234067,0.083331409990787503
187,0.088345399737358096,0.080705028027296066
188,0.087941472649574276,0.080965219140052794
189,0.087171744823455813,0.079047540664672858
190,0.087187765419483185,0.081117131590843203
191,0.086760490059852605,0.081156537652015692
192,0.085931534588336939,0.080426544308662418
193,0.085239744126796718,0.079036555826663968
194,0.084925237536430359,0.080000137686729436
195,0.084495499789714809,0.079526091217994685
196,0.084596169471740729,0.080932431936264038
197,0.084342496335506445,0.081742748200893403
198,0.08313225793838501,0.079599014878273006
199,0.08231923705339432,0.0779996557533741
200,0.083151345312595368,0.082589135766029359
201,0.081519929349422454,0.078527589917182922
202,0.081753119230270385,0.081145926415920264
203,0.081064408779144281,0.079062522768974311
204,0.080855136334896091,0.081261223673820493
205,0.079559871017932896,0.077665561378002165
206,0.079992994725704189,0.080160164952278137
207,0.078913811922073362,0.077983473777770998
208,0.078141055583953858,0.077035279154777522
209,0.078195082187652587,0.078298492014408111
210,0.077487450182437898,0.077361560881137853
211,0.077193208754062659,0.0768794617652893
212,0.076446258962154387,0.076026979744434356
213,0.076303899765014643,0.07757531654834747
214,0.076425609230995173,0.078919256210327152
215,0.075728448092937467,0.078455340981483462
216,0.075615266144275661,0.079613381683826451
217,0.074751458942890162,0.078089239597320559
218,0.074720828175544735,0.079137045621871946
219,0.073770986855030057,0.077440816938877111
220,0.073447910487651827,0.077079344570636754
221,0.073229398548603053,0.078088151454925536
222,0.073366373002529142,0.078957357913255685
223,0.07235832059383393,0.077505376368761064
224,0.07165385270118714,0.075938845992088319
225,0.072335108101367951,0.08001852399110794
226,0.070992796480655665,0.077178329706192011
227,0.071047801136970526,0.077656708151102066
228,0.070962654232978817,0.079326571941375726
229,0.069927245199680327,0.077401541590690612
230,0.06959718346595764,0.076340411782264708
231,0.069402739048004147,0.076813470005989079
232,0.068776435017585749,0.075340449213981628
233,0.069013195633888247,0.078100230038166046
234,0.068397202491760248,0.07784260213375091
235,0.068597701430320734,0.079549087524414058
236,0.06751718628406525,0.076718237936496736
237,0.067533966183662419,0.077486284852027895
238,0.067092392444610599,0.078117859572172169
239,0.0662021107673645,0.074608572244644164
240,0.065952722311019896,0.076294819831848146
241,0.065893186032772069,0.076717559933662416
242,0.065430825650691984,0.075817562818527223
243,0.065097900450229645,0.076083801507949828
244,0.064690149396657945,0.075914075076580045
245,0.06405974069237709,0.074782118469476702
246,0.064052493780851358,0.075568119943141943
247,0.063942439138889307,0.077015472292900081
248,0.063406641125679022,0.076121511459350588
249,0.063021475076675409,0.075330639839172361
250,0.062403702437877656,0.074091879665851595
251,0.062631989359855658,0.076554585337638856
252,0.062725548267364498,0.078141489624977106
253,0.061784382402896881,0.075419749021530147
254,0.061709627956151959,0.076505481928586958
255,0.06063833349943161,0.07338143745064736
256,0.060385259181261065,0.073756256222724914
257,0.060387818455696109,0.075335410237312314
258,0.059969960898160937,0.074133443713188169
259,0.060241473555564883,0.077179224848747258
260,0.059641452521085742,0.075872698873281477
261,0.059748858511447907,0.076358299016952513
262,0.059025395810604092,0.075801569819450382
263,0.058729815334081649,0.075088034749031071
264,0.05796728351712227,0.072729240298271186
265,0.058167456269264221,0.075056212127208713
266,0.058185419082641604,0.076394457399845128
267,0.057555137395858762,0.07443392539024353
268,0.057334540307521817,0.075104346990585324
269,0.057117309242486952,0.076001481413841249
270,0.057176751703023908,0.07624254864454269
271,0.056735983431339267,0.076817860245704653
272,0.055677245974540712,0.073674188256263734
273,0.056019741624593736,0.075710948109626766
274,0.055450370222330091,0.073732313513755796
275,0.054573593586683275,0.071641335368156436
276,0.054174364596605303,0.071353897184133527
277,0.05470784690976143,0.073975803136825558
278,0.054433674216270447,0.075673187255859378
279,0.053519711196422577,0.072108134865760801
280,0.053610343396663665,0.073262346029281611
281,0.053952907383441925,0.07509452718496322
282,0.053245681047439576,0.073609570264816279
283,0.053272889047861101,0.07406535083055496
284,0.05312747186422348,0.07606178998947144
285,0.052269268661737443,0.073155778527259824
286,0.052513300627470019,0.074736247181892396
287,0.05226323139667511,0.074807178139686584
288,0.051672158360481266,0.073617822289466853
289,0.051388340473175045,0.074083192467689518
290,0.051131696701049806,0.074063629388809199
291,0.050261164128780365,0.070641270458698266
292,0.050567294746637341,0.073092389225959772
293,0.050419281661510468,0.073646985173225404
294,0.049916424840688707,0.071977440834045406
295,0.049930974364280699,0.072788285732269281
296,0.049776009887456896,0.072884402751922608
297,0.049331576168537138,0.072155665636062627
298,0.048646204292774199,0.070733026921749112
299,0.049263446599245073,0.074752011477947231
300,0.048774865776300427,0.07302973198890686
301,0.048212570607662202,0.072088648796081539
302,0.048544975966215133,0.073580880999565126
303,0.048101439982652663,0.072819385051727289
304,0.047782430052757265,0.073062757253646846
305,0.04761083942651749,0.072442661404609685
306,0.047687219500541687,0.074390832841396332
307,0.046832561433315274,0.071508874773979186
308,0.046275055766105654,0.070708944797515869
309,0.047076026558876036,0.074166897892951972
310,0.046301864564418795,0.07116118079423904
311,0.045746622979640959,0.070426130771636966
312,0.045843437641859053,0.072074575901031487
313,0.045814509510993959,0.072265229523181915
314,0.045182578086853026,0.07070006096363067
315,0.04535190552473068,0.072595971345901483
316,0.04537924861907959,0.072951331913471223
317,0.044494601517915726,0.070423581600189203
318,0.044241402655839923,0.070707100391387945
319,0.044645042359828947,0.071966835618019101
320,0.044034029543399814,0.070978863447904592
321,0.044273136287927631,0.073129423260688775
322,0.043453080236911773,0.071027570247650149
323,0.04387555447220802,0.072368356317281723
324,0.04361990636587143,0.072795373678207403
325,0.04327332949638367,0.071482609629631044
326,0.043113977581262591,0.073074557304382323
327,0.043048314988613126,0.071760615468025202
328,0.041929197400808332,0.068745504915714267
329,0.042383804112672806,0.070974296689033503
330,0.042179178595542904,0.071491768777370457
331,0.041670902252197266,0.069789728134870527
332,0.042267962127923962,0.073234090715646738
333,0.042504130661487581,0.075561018049716946
334,0.041373140037059782,0.071262392163276678
335,0.041150092452764513,0.071090668916702265
336,0.041077877461910245,0.070725178599357605
337,0.04091649749875069,0.070922742724418647
338,0.040382910907268525,0.0702803670167923
339,0.040848601877689364,0.072690124720335009
340,0.040016926169395443,0.070263635516166684
341,0.039718925893306729,0.069296520441770551
342,0.040057616233825685,0.072165278941392894
343,0.039051007628440854,0.067312819719314576
344,0.03938646313548088,0.070223314642906196
345,0.039259056210517881,0.070126162648200985
346,0.039083402067422869,0.070419549107551577
347,0.038762243926525115,0.069699897170066832
348,0.039551038444042202,0.073050860285758967
349,0.037935597032308581,0.067539366722106933
350,0.038332292526960375,0.069506813764572142
351,0.038805381536483767,0.072297634363174434
352,0.038284502565860745,0.071580855727195733
353,0.037945401132106781,0.070061777710914611
354,0.038254427611827853,0.071368826061487201
355,0.037652909100055691,0.071668078035116198
356,0.037506604701280595,0.069960355520248416
357,0.037277179151773455,0.070015880703926087
358,0.037880807012319564,0.073319999098777774
359,0.036493435353040699,0.068816608250141145
360,0.036850325793027876,0.071216378629207613
361,0.036472781062126161,0.068856885224580763
362,0.036275695353746411,0.069319752454757688
363,0.036589873880147936,0.071400992095470434
364,0.036655798912048343,0.071820114642381666
365,0.036370910942554471,0.071311154693365103
366,0.036005700498819349,0.069719606995582578
367,0.035458980262279512,0.0685900616645813
368,0.036085846543312074,0.072294952392578118
369,0.035443252593278886,0.069875098943710329
370,0.034671644985675813,0.066953538417816164
371,0.034512014538049696,0.066833833098411566
372,0.0348226500749588,0.069495633959770209
373,0.034367633730173111,0.068508487135171894
374,0.034582638561725616,0.069422956585884099
375,0.034540236145257946,0.069194321155548091
376,0.034829675525426866,0.071005891323089598
377,0.034691854089498521,0.071814232677221299
378,0.033888376593589779,0.068761339783668524
379,0.033365901321172717,0.068071963131427771
380,0.033692343965172768,0.069502435058355336
381,0.034138628780841826,0.070782361805438995
382,0.034121687829494478,0.072004841923713689
383,0.03355472685396671,0.070304925918579106
384,0.033383149176836012,0.069667433530092235
385,0.032887836247682573,0.068306167960166933
386,0.032977171108126639,0.069477381944656372
387,0.033267016887664792,0.070706417858600615
388,0.032786187410354613,0.069505536824464795
389,0.033150803327560423,0.071084773421287537
390,0.032659558087587359,0.069202524006366728
391,0.032063616871833803,0.067923017561435706
392,0.03206982851028442,0.06861462301015854
393,0.032426198512315749,0.070632575035095221
394,0.032196939736604688,0.069982409834861758
395,0.031996048212051389,0.069929790496826169
396,0.031896947965025901,0.070261896163225174
397,0.031488060683012006,0.069567248344421392
398,0.031820927381515506,0.069391865968704225
399,0.03137528336048126,0.068829295754432682
400,0.03096057665348053,0.067267875134944921
401,0.031739981159567832,0.071772092223167425
402,0.031433037087321279,0.070494361639022826
403,0.030842558354139328,0.069037566095590586
404,0.030828713923692703,0.070151057034730915
405,0.030353074938058854,0.068505753040313727
406,0.030182064220309258,0.067913933157920839
407,0.030656998574733734,0.069951717138290403
408,0.031341179177165029,0.072911891043186183
409,0.029747257262468338,0.067345813512802125
410,0.030538652062416075,0.070625488430261618
411,0.0299410180747509,0.068509611368179318
412,0.029812107145786287,0.068428080797195437
413,0.029683608412742615,0.06863329839706421
414,0.029773476287722589,0.070018994152545935
415,0.029704360067844392,0.069713416337966919
416,0.029175299763679503,0.068075651049613953
417,0.029147046208381652,0.068279531478881841
418,0.029549785524606704,0.070848186552524561
419,0.029122719973325731,0.069538266539573665
420,0.028617316275835036,0.067422151446342463
421,0.02875169152021408,0.068096746772527694
422,0.02880616682767868,0.069181933403015136
423,0.028482152491807938,0.068333085477352146
424,0.028139129370450974,0.066947725653648371
425,0.028419078037142755,0.068465083837509155
426,0.027920832723379134,0.066695101201534268
427,0.029016834184527399,0.072506273716688149
428,0.028324833199381828,0.069632902860641485
429,0.02809905044734478,0.068206223487854004
430,0.028017249494791032,0.069500808626413349
431,0.027808570072054863,0.067947779536247255
432,0.027604313120245933,0.068501128554344176
433,0.027618494942784309,0.068428891003131861
434,0.027674584090709685,0.06920871770381927
435,0.026961946263909339,0.066293558448553086
436,0.026660962313413621,0.065256330132484441
437,0.026825655207037925,0.067408561080694193
438,0.02722840191423893,0.067793181955814366
439,0.027140545830130577,0.069058926105499269
440,0.026554562985897066,0.066749215364456174
441,0.026834283351898195,0.068682656615972518
442,0.026570511952042578,0.067905692368745801
443,0.026642277598381042,0.068139328747987754
444,0.02607118149101734,0.067058856844902037
445,0.026799082353711128,0.070098627090454099
446,0.026397244825959204,0.06855436170101166
447,0.026308644875884055,0.068796088755130769
448,0.02613605898618698,0.06795509791374206
449,0.027246495038270951,0.072394172310829161
450,0.025815343275666237,0.067237446486949917
451,0.026223102137446403,0.069458217471838002
452,0.026076685041189193,0.07003430867195129
453,0.025400278821587564,0.066418653607368469
454,0.025592668309807779,0.067136626750230785
455,0.025579866841435431,0.069540762990713115
456,0.025634578973054885,0.068534581661224364
457,0.025229318141937254,0.067717491745948794
458,0.02517945259809494,0.067220616132020947
459,0.025138353824615479,0.068595890581607824
460,0.025199342846870424,0.068216117322444911
461,0.024772903636097909,0.066454090207815175
462,0.024997035354375838,0.068358042120933535
463,0.025200427561998369,0.070309803307056426
464,0.024480245679616926,0.066045126557350162
465,0.025092085197567941,0.068167429059743878
466,0.024295961931347847,0.066575641274452216
467,0.024924873992800713,0.070126380681991576
468,0.023698996827006338,0.064073794543743137
469,0.024578103721141817,0.068618723869323731
470,0.024662090063095093,0.07032657784223556
471,0.024464129433035851,0.068601883977651601
472,0.024198724076151847,0.067837508171796804
473,0.02402118670940399,0.067713786065578457
474,0.023814161494374275,0.067740432143211363
475,0.02381807643175125,0.067422274351119998
476,0.024142240077257158,0.06916467952728271
477,0.023846080467104912,0.066704311907291411
478,0.022926612615585328,0.063474423915147779
479,0.023734939038753511,0.067723054826259607
480,0.023173577085137367,0.0669208173751831
481,0.023752273082733154,0.068623029828071599
482,0.023338879704475401,0.068033371746540075
483,0.023588053032755851,0.068388234645128249
484,0.024008951976895333,0.070674219846725464
485,0.023134890526533128,0.067796829789876945
486,0.02320560336112976,0.067393270015716558
487,0.022793951392173765,0.066018507719039915
488,0.023455353572964667,0.068774035692214963
489,0.022344159469008446,0.065113636851310733
490,0.022834511578083038,0.067244225502014157
491,0.022700426265597342,0.067952011942863461
492,0.022501160562038422,0.067159966588020328
493,0.022153786599636079,0.065353769898414613
494,0.022206742018461227,0.067024387598037721
495,0.022046658217906953,0.064854943871498108
496,0.021960876077413559,0.065184205710887913
497,0.022664645269513131,0.069041411638259886
498,0.022175054803490638,0.066469728708267214
499,0.02211369614303112,0.066369981080293655
500,0.02234573896229267,0.068144755721092229
501,0.021875119835138322,0.065439951658248896
502,0.022353643089532853,0.069223096132278436
503,0.02188217420876026,0.066935786187648769
504,0.021901905059814455,0.067409477233886725
505,0.022084805563092232,0.067666694641113287
506,0.022093073621392251,0.067774719208478926
507,0.021362398251891138,0.065628086805343627
508,0.020991557836532594,0.063864818096160889
509,0.021467149734497069,0.067114475786685945
510,0.021374999031424521,0.066696707159280777
511,0.021939197152853012,0.068536776751279838
512,0.021267262816429138,0.067381506681442258
513,0.021376333743333815,0.067694814175367352
514,0.021225840464234352,0.066065323531627654
515,0.020822234973311423,0.065260024428367619
516,0.020909955114126206,0.065761624008417133
517,0.021958373770117761,0.070097188830375676
518,0.021189105644822119,0.067129667520523073
519,0.021430001333355903,0.068280412614345545
520,0.020889503180980682,0.066677189588546751
521,0.020534650817513465,0.065335061192512506
522,0.021272530242800711,0.068737058639526366
523,0.020955004513263702,0.067360181272029876
524,0.021261862710118293,0.068901666551828389
525,0.020889859586954117,0.068433887988328931
526,0.020345500826835634,0.065353793591260909
527,0.020569108635187149,0.066694539189338681
528,0.020929872199892997,0.068184225440025323
529,0.020880671195685863,0.068298843920230862
530,0.020143727943301201,0.065447145879268642
531,0.020129205763339996,0.065805866867303844
532,0.020820210054516793,0.06911957228183746
533,0.020651749297976495,0.068308504819869997
534,0.020006847918033598,0.066157030642032627
535,0.020001463145017623,0.06661217534542084
536,0.02000314135849476,0.067006085336208346
537,0.019729004964232445,0.064811586558818815
538,0.019768323510885238,0.065063242733478549
539,0.019841891139745712,0.066803041160106658
540,0.019878194063901903,0.066575613021850583
541,0.019245739132165908,0.063686714470386499
542,0.019653833240270615,0.0664043493270874
543,0.019622165545821191,0.066848794043064111
544,0.019876391604542732,0.067366834580898288
545,0.019130366608500482,0.064401118397712703
546,0.019637331627309323,0.06677874583005905
547,0.019764630481600761,0.067622644543647761
548,0.019245806142687796,0.065388629823923114
549,0.019311554074287415,0.065775296509265904
550,0.01957471115887165,0.066522192597389215
551,0.019293956995010377,0.067240576922893522
552,0.018996227636933326,0.064991740733385081
553,0.019244841635227203,0.065618463128805163
554,0.019412539616227149,0.067558884561061863
555,0.018953776329755784,0.065162300676107413
556,0.018950111895799638,0.065467013955116268
557,0.018870621621608734,0.065691682696342471
558,0.018927949279546739,0.066606105685234077
559,0.018769875437021254,0.066477177262306217
560,0.018618178516626359,0.064530354440212254
561,0.018819337993860246,0.066543308228254314
562,0.018714249223470689,0.066333089441061019
563,0.018505894795060158,0.065278877228498455
564,0.018614376768469811,0.065583189874887468
565,0.019282700523734094,0.0682445277273655
566,0.018545219019055367,0.065793690919876094
567,0.018957116812467575,0.06711574944853782
568,0.018324661001563072,0.065574185788631445
569,0.01818712964653969,0.064066991060972217
570,0.018416862964630128,0.065614347457885747
571,0.018135161593556406,0.065293928176164626
572,0.018231071241199971,0.064591552674770361
573,0.018558218643069266,0.067110310673713688
574,0.018522488936781885,0.066621738463640209
575,0.018279822185635567,0.0660290721654892
576,0.018400144174695016,0.066881571918725971
577,0.018091769248247146,0.064319296956062311
578,0.018062700048089027,0.065610041588544846
579,0.017759388417005539,0.065063953608274466
580,0.017400420993566514,0.063253684341907507
581,0.017528690725564958,0.064054922908544545
582,0.017812791131436825,0.065458418875932692
583,0.017641121134161948,0.064182549595832819
584,0.017564229756593705,0.064377458393573755
585,0.017950956314802171,0.066339390933513639
586,0.017895032152533533,0.066361448585987096
587,0.018092233106493948,0.067932183474302285
588,0.017323576256632806,0.064493645668029786
589,0.01786429527401924,0.066265016555786135
590,0.017722508817911146,0.06551445591449738
591,0.017327492989599704,0.064310451239347463
592,0.017898808881640433,0.067438710033893581
593,0.017599684178829192,0.065135881662368778
594,0.018201922968029974,0.069259698987007137
595,0.017551105871796608,0.065083177447319035
596,0.01730987697094679,0.065317500799894332
597,0.017352968946099282,0.066204451352357863
598,0.017133103400468825,0.065036783099174503
599,0.017525185562670232,0.06648360049724579
600,0.017603444859385489,0.066295481920242316
601,0.017052310541272164,0.064074149727821356
602,0.017101460613310335,0.065118256121873858
603,0.017164309337735176,0.065724490642547609
604,0.017207203432917595,0.064722644686698916
605,0.016665963046252726,0.064198748409748083
606,0.016727625325322151,0.063157971382141118
607,0.016429733812808992,0.062868254065513607
608,0.017561877489089966,0.067728122830390924
609,0.016662751026451587,0.064181601881980896
610,0.016609909802675248,0.06442971700429917
611,0.016573587343096732,0.064271234661340715
612,0.017013983651995659,0.066593795299530023
613,0.016870700016617775,0.065257522940635679
614,0.016896444275975229,0.065176634550094606
615,0.016425885424017905,0.063529162168502809
616,0.016988962098956107,0.066295527458190923
617,0.016959904134273528,0.065989405632019049
618,0.017012401416897773,0.066651649475097663
619,0.016847756922245025,0.065828289479017255
620,0.016434367418289183,0.065251297533512109
621,0.016363885506987572,0.064743170142173762
622,0.016597627922892572,0.065619927942752843
623,0.017019790560007096,0.067839220762252808
624,0.016401606813073157,0.065015453279018406
625,0.016296785697340964,0.064873629033565527
626,0.016504425138235093,0.06593665564060211
627,0.016715396165847777,0.065974210977554321
628,0.016546679876744748,0.065066809415817259
629,0.016708766579627991,0.066363826900720596
630,0.016292822413146495,0.065305143326520917
631,0.016318126723170279,0.064900505989789969
632,0.016036377653479577,0.063814410209655767
633,0.016240808516740798,0.064581956684589381
634,0.016875686362385751,0.068583644270896915
635,0.016519480615854263,0.066641345590353007
636,0.016340742997825147,0.065464815199375151
637,0.016808488361537456,0.067270596951246264
638,0.016154128313064575,0.065537865519523619
639,0.01589332739263773,0.064168134063482291
640,0.01632164166867733,0.065773602008819584
641,0.015960975885391235,0.065208352446556095
642,0.016022855401039125,0.065009569644927975
643,0.015617086194455624,0.063493088185787194
644,0.016346468776464462,0.066980723112821577
645,0.016433489963412286,0.067211834251880639
646,0.016156933277845384,0.067060729742050171
647,0.016644826292991639,0.068743000745773317
648,0.015822084233164786,0.065218025892972945
649,0.015450312510132789,0.062451488673686981
650,0.016110652685165407,0.066053504467010499
651,0.015956552475690843,0.065379971086978919
652,0.015291944079101085,0.062755282759666436
653,0.015965316250920295,0.065640117406845097
654,0.015761703178286554,0.064745069563388824
655,0.015650189980864523,0.064910547852516168
656,0.015325315162539483,0.0632869268655777
657,0.015742171816527845,0.065015407979488377
658,0.015509473413228989,0.064982517838478082
659,0.016372785449028013,0.067635328739881512
660,0.015727153182029725,0.065752942204475404
661,0.015397108599543571,0.064650535941123966
662,0.015182052418589592,0.06353995412588119
663,0.015382575884461402,0.064718095183372501
664,0.015295786142349244,0.063970501840114588
665,0.015318779692053796,0.064153769910335542
666,0.015141784697771072,0.063455296158790586
667,0.015470232039690017,0.064891218304634096
668,0.015148717001080513,0.062976689398288724
669,0.015245216555893421,0.064471017062664032
670,0.015614969924092293,0.066182331293821339
671,0.015419133767485618,0.065802729696035386
672,0.016067300744354723,0.06807808211445808
673,0.015046828009188174,0.064325446397066111
674,0.015188305735588074,0.063978637784719461
675,0.015185676157474518,0.064780727654695516
676,0.015321121565997601,0.064534379273653034
677,0.015373478308320046,0.066091379344463352
678,0.015104742996394634,0.064740022182464593
679,0.014917753919959068,0.063380603015422823
680,0.015329417906701564,0.065189884394407274
681,0.014923178032040596,0.063860049068927768
682,0.014626650653779506,0.062111948341131214
683,0.015271831020712853,0.065740152239799496
684,0.014924834154546261,0.064976614117622372
685,0.015160457864403724,0.064220809042453766
686,0.015322775810956955,0.065641269356012347
687,0.015189368262887,0.065274722099304197
688,0.01499119371175766,0.065691177248954777
689,0.01516874673217535,0.06517854750156403
690,0.015557591155171394,0.067381641149520874
691,0.014921898782253265,0.063743083357810967
692,0.015282441750168801,0.066320787191390992
693,0.014835110798478126,0.064495700418949128
694,0.015199086047708988,0.065583329617977137
695,0.015316526755690575,0.066988144278526313
696,0.014413672223687172,0.062450927615165713
697,0.014538666673004626,0.063379354119300846
